GENDER,AGE_GRP,JOB_NM,TRAVEL_TERM,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE,TRAVEL_COMPANIONS_NUM,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_MISSION_CHECK,MAJOR_TRANSPORT,TOTAL_MVMN_WON,MAJOR_ACTIVITY_TYPE,TOTAL_ACTIVITY_WON,TOTAL_WON
남,20,사무 종사자,1년,50130,41110,47110,자연 선호(약),자연 선호(약),도시 선호(약),도시 선호(약),자연 선호(중),자연 선호(약),도시 선호(중),자연 선호(중),서울특별시,충북,3인 이상 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,2,g_g004994,친구,남자,30대,"야외 스포츠, 레포츠 활동;쇼핑;유흥/오락(나이트라이프)",2023-08-05,2023-08-07,"야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);쇼핑",['자가용(승용/승합/트럭 등등)'],101200.0,"['쇼핑 / 구매', '취식']",121500.0,222700.0
남,20,사무 종사자,1년,50130,41110,47110,자연 선호(약),자연 선호(약),도시 선호(약),도시 선호(약),자연 선호(중),자연 선호(약),도시 선호(중),자연 선호(중),서울특별시,충북,3인 이상 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,2,g_g004994,친구,남자,30대,"야외 스포츠, 레포츠 활동;쇼핑;유흥/오락(나이트라이프)",2023-08-05,2023-08-07,"야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);쇼핑",['자가용(승용/승합/트럭 등등)'],101200.0,"['쇼핑 / 구매', '취식']",121500.0,222700.0
남,20,학생,한달,50130,11110,45110,자연 선호(중),중립,중립,자연 선호(약),도시 선호(중),도시 선호(약),자연 선호(중),도시 선호(중),서울특별시,전남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g002793,연인,여자,20대,"시티투어;SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문",2023-07-07,2023-07-08,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;드라마 촬영지 방문",['자가용(승용/승합/트럭 등등)'],50000.0,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']",55500.0,105500.0
여,50,사무 종사자,한달,26500,26350,47130,자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),대구광역시,충북,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g006976,자녀,남자,20대,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;야외 스포츠, 레포츠 활동;지역 축제/이벤트 참가",2023-08-25,2023-08-28,"지역 문화예술/공연/전시시설 관람;역사 유적지 방문;야외 스포츠, 레포츠 활동",['자가용(승용/승합/트럭 등등)'],74000.0,"['체험 활동 / 입장 및 관람', '취식', '휴식']",683400.0,757400.0
여,50,사무 종사자,한달,26500,26350,47130,자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),대구광역시,충북,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g006976,배우자,남자,50대,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;야외 스포츠, 레포츠 활동;지역 축제/이벤트 참가",2023-08-25,2023-08-28,"지역 문화예술/공연/전시시설 관람;역사 유적지 방문;야외 스포츠, 레포츠 활동",['자가용(승용/승합/트럭 등등)'],74000.0,"['체험 활동 / 입장 및 관람', '취식', '휴식']",683400.0,757400.0
여,50,사무 종사자,한달,26500,26350,47130,자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),대구광역시,충북,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,3,g_g006976,자녀,남자,20대,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;야외 스포츠, 레포츠 활동;지역 축제/이벤트 참가",2023-08-25,2023-08-28,"지역 문화예술/공연/전시시설 관람;역사 유적지 방문;야외 스포츠, 레포츠 활동",['자가용(승용/승합/트럭 등등)'],74000.0,"['체험 활동 / 입장 및 관람', '취식', '휴식']",683400.0,757400.0
여,20,학생,1년,42210,50130,26350,자연 선호(중),자연 선호(강),자연 선호(강),중립,도시 선호(중),중립,자연 선호(약),도시 선호(중),경기도,충북,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g011881,연인,남자,30대,SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,2023-09-14,2023-09-15,SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],67600.0,['단순 구경 / 산책 / 걷기'],180900.0,248500.0
남,50,사무 종사자,한달,28710,46130,48310,자연 선호(중),중립,자연 선호(중),중립,자연 선호(약),중립,자연 선호(약),중립,서울특별시,전남,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",3,g_g000242,자녀,남자,10대,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-05-27,2023-05-30,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",['자가용(승용/승합/트럭 등등)'],146200.0,['단순 구경 / 산책 / 걷기'],264100.0,410300.0
남,50,사무 종사자,한달,28710,46130,48310,자연 선호(중),중립,자연 선호(중),중립,자연 선호(약),중립,자연 선호(약),중립,서울특별시,전남,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",3,g_g000242,배우자,남자,50대,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-05-27,2023-05-30,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",['자가용(승용/승합/트럭 등등)'],146200.0,['단순 구경 / 산책 / 걷기'],264100.0,410300.0
남,50,사무 종사자,한달,28710,46130,48310,자연 선호(중),중립,자연 선호(중),중립,자연 선호(약),중립,자연 선호(약),중립,서울특별시,전남,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",3,g_g000242,자녀,여자,10대,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-05-27,2023-05-30,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",['자가용(승용/승합/트럭 등등)'],146200.0,['단순 구경 / 산책 / 걷기'],264100.0,410300.0
남,30,사무 종사자,한달,50130,42150,26350,도시 선호(약),도시 선호(약),자연 선호(약),중립,자연 선호(약),도시 선호(약),자연 선호(약),자연 선호(약),충청남도,전북,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g012745,배우자,남자,40대,Well-ness 여행;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람,2023-09-23,2023-09-24,Well-ness 여행;SNS 인생샷 여행;지역 축제/이벤트 참가,없음,69776.3368606702,['단순 구경 / 산책 / 걷기'],54800.0,124576.3368606702
남,30,전문가 및 관련 종사자,한달,41130,11680,46130,도시 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(약),자연 선호(중),도시 선호(중),경기도,충북,3인 이상 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",3,g_g000743,배우자,여자,30대,"온천/스파;교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;호캉스 여행;야외 스포츠, 레포츠 활동",2023-06-04,2023-06-06,"테마파크, 놀이시설, 동/식물원 방문;온천/스파;친환경 여행(플로깅 여행)",['자가용(승용/승합/트럭 등등)'],62600.0,['취식'],307200.0,369800.0
남,30,전문가 및 관련 종사자,한달,41130,11680,46130,도시 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(약),자연 선호(중),도시 선호(중),경기도,충북,3인 이상 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",3,g_g000743,자녀,여자,~9세이하,"온천/스파;교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;호캉스 여행;야외 스포츠, 레포츠 활동",2023-06-04,2023-06-06,"테마파크, 놀이시설, 동/식물원 방문;온천/스파;친환경 여행(플로깅 여행)",['자가용(승용/승합/트럭 등등)'],62600.0,['취식'],307200.0,369800.0
남,30,전문가 및 관련 종사자,한달,41130,11680,46130,도시 선호(중),도시 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(약),자연 선호(중),도시 선호(중),경기도,충북,3인 이상 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",3,g_g000743,자녀,남자,~9세이하,"온천/스파;교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;호캉스 여행;야외 스포츠, 레포츠 활동",2023-06-04,2023-06-06,"테마파크, 놀이시설, 동/식물원 방문;온천/스파;친환경 여행(플로깅 여행)",['자가용(승용/승합/트럭 등등)'],62600.0,['취식'],307200.0,369800.0
남,20,학생,한달,27260,48170,48120,도시 선호(중),중립,자연 선호(약),도시 선호(강),도시 선호(약),자연 선호(약),도시 선호(강),도시 선호(중),경기도,충남,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g000562,없음,없음,없음,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람",2023-05-31,2023-06-03,신규 여행지 발굴;역사 유적지 방문;종교/성지 순례,['버스 + 지하철'],24700.0,['단순 구경 / 산책 / 걷기'],50200.0,74900.0
여,40,사무 종사자,한달,41450,45110,11710,자연 선호(중),중립,자연 선호(중),자연 선호(약),중립,중립,중립,도시 선호(중),서울특별시,충북,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g006606,부모,여자,70세이상,친환경 여행(플로깅 여행);신규 여행지 발굴,2023-08-15,2023-08-16,지역 문화예술/공연/전시시설 관람;신규 여행지 발굴;역사 유적지 방문,['자가용(승용/승합/트럭 등등)'],62800.0,['취식'],116300.0,179100.0
여,40,사무 종사자,한달,41450,45110,11710,자연 선호(중),중립,자연 선호(중),자연 선호(약),중립,중립,중립,도시 선호(중),서울특별시,충북,3인 이상 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g006606,형제/자매,여자,40대,친환경 여행(플로깅 여행);신규 여행지 발굴,2023-08-15,2023-08-16,지역 문화예술/공연/전시시설 관람;신규 여행지 발굴;역사 유적지 방문,['자가용(승용/승합/트럭 등등)'],62800.0,['취식'],116300.0,179100.0
남,30,전문가 및 관련 종사자,1년,42150,47770,46150,자연 선호(약),자연 선호(약),자연 선호(중),중립,도시 선호(중),자연 선호(약),도시 선호(약),중립,충청북도,충남,2인 가족 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g001651,배우자,남자,30대,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문",2023-06-03,2023-06-05,"드라마 촬영지 방문;SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문",['자가용(승용/승합/트럭 등등)'],60000.0,"['단순 구경 / 산책 / 걷기', '취식']",173500.0,233500.0
여,20,학생,1년,11440,26350,41190,자연 선호(약),중립,자연 선호(강),도시 선호(약),도시 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),충청남도,충남,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g002999,없음,없음,없음,"쇼핑;종교/성지 순례;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-06-21,2023-06-23,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;교육/체험 프로그램 참가","['시외/고속버스', '택시']",34100.0,['단순 구경 / 산책 / 걷기'],26000.0,60100.0
여,20,학생,1년,50130,26170,46130,중립,자연 선호(중),자연 선호(강),중립,중립,중립,중립,도시 선호(강),경기도,대전,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g005419,연인,남자,20대,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;인플루언서 따라하기 여행",2023-08-09,2023-08-11,지역 문화예술/공연/전시시설 관람;쇼핑;SNS 인생샷 여행,"['새마을/무궁화열차', '지하철']",38700.0,['취식'],120000.0,158700.0
여,30,전업주부,한달,47290,48170,47130,도시 선호(중),도시 선호(강),도시 선호(강),자연 선호(약),도시 선호(중),도시 선호(강),자연 선호(중),도시 선호(강),대구광역시,대전,2인 가족 여행,"역사 탐방, 문화적 경험 등 교육적 동기",1,g_g002073,배우자,남자,30대,쇼핑;SNS 인생샷 여행;역사 유적지 방문,2023-06-24,2023-06-25,쇼핑;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],24600.0,['단순 구경 / 산책 / 걷기'],71200.0,95800.0
여,30,사무 종사자,한달,26500,47130,11200,중립,자연 선호(중),자연 선호(강),중립,중립,도시 선호(중),도시 선호(약),중립,광주광역시,전남,2인 여행(가족 외),새로운 경험 추구,1,g_g011370,친구,여자,40대,SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;시티투어;지역 문화예술/공연/전시시설 관람,2023-09-09,2023-09-10,지역 문화예술/공연/전시시설 관람;쇼핑;시티투어,['자가용(승용/승합/트럭 등등)'],38700.0,['취식'],103000.0,141700.0
남,20,사무 종사자,한달,50130,42150,41820,자연 선호(약),중립,자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),자연 선호(중),서울특별시,충남,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g012318,연인,여자,20대,"테마파크, 놀이시설, 동/식물원 방문;신규 여행지 발굴",2023-09-09,2023-09-10,"테마파크, 놀이시설, 동/식물원 방문;신규 여행지 발굴;쇼핑","['렌터카(승용/승합/버스 등등)', '택시']",66433.0,"['단순 구경 / 산책 / 걷기', '쇼핑 / 구매', '체험 활동 / 입장 및 관람', '취식', '휴식']",51300.0,117733.0
여,20,사무 종사자,1년,42150,26350,50110,도시 선호(중),중립,중립,도시 선호(중),중립,중립,도시 선호(중),도시 선호(약),경기도,충남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g004420,친구,여자,20대,쇼핑;SNS 인생샷 여행,2023-07-29,2023-07-30,신규 여행지 발굴;SNS 인생샷 여행;시티투어,"['지하철', '택시']",12500.0,['취식'],134700.0,147200.0
남,30,학생,한달,50130,26350,11680,중립,자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(중),도시 선호(약),자연 선호(강),도시 선호(강),서울특별시,제주,2인 가족 여행,새로운 경험 추구,1,h_h001459,형제/자매,여자,20대,SNS 인생샷 여행,2023-07-06,2023-07-08,"SNS 인생샷 여행;야외 스포츠, 레포츠 활동;인플루언서 따라하기 여행",['자가용(승용/승합/트럭 등등)'],69800.0,['휴식'],461600.0,531400.0
여,30,기타,1년,42150,50110,44825,중립,중립,중립,중립,중립,중립,중립,중립,서울특별시,충남,나홀로 여행,새로운 경험 추구,0,g_g010552,없음,없음,없음,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;야외 스포츠, 레포츠 활동",2023-09-06,2023-09-07,"인플루언서 따라하기 여행;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행",['택시'],15000.0,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']",7600.0,22600.0
