TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
g_g002993,2307020002,1,0,0,1,9,4482700761,소금강휴게소식당,충북 괴산군 칠성면 쌍곡로 242,충북 괴산군 칠성면 쌍곡리 85-12,3000184,4376034024,2023-07-02 12:30,1,163000,버섯전골;왕갈비탕;육개장;해물파전;메밀전병,
g_g002993,2307010004,2,0,0,1,9,3018211973,군자칠성 하나로마트,충북 괴산군 칠성면 도정로 42,충북 괴산군 칠성면 도정리 269,3246009,4376034021,2023-07-01 14:40,1,17700,신비복숭아;2080소프트 치간케어칫솔;패션양말덧신,
g_g002993,2307010002,2,2,2,1,9,3018211973,군자칠성 하나로마트,충북 괴산군 칠성면 도정로 42,충북 괴산군 칠성면 도정리 269,3246009,4376034021,2023-07-01 13:35,1,201460,육개장사발면;채소류;참이슬;파워마운틴 (1.5L펫);하선정쌈무와사비맛,
g_g002993,2307010002,2,3,3,1,9,3018500273,죽암휴게소,충북 청주시 서원구 현도면 경부고속도로 289,,1000001,4311232026,,1,4400,,
g_g002995,2306290013,1,0,0,0,1,,정읍한우,한교리 470-1,,,,,1,168000,,4518031000
g_g002995,2306300004,1,0,0,0,1,,양자강,668-1,,,,,1,19000,,4518010100
g_g002995,2306290006,2,0,0,0,1,,다우랑,69-2,,,,,1,6500,,4511111000
g_g002995,2306290007,2,0,0,0,1,,교동십원빵,61-7,,,,,1,4000,,4511111000
g_g002995,2306290009,2,0,0,0,1,,풍경,교동 271-1,,,,,1,6000,,4511111000
g_g002995,2306300002,3,0,0,0,1,,정읍 허브원,14-8,,,,,1,14000,,4518012200
g_g002995,2306300003,1,0,0,1,1,7620502417,샵바이허브원,전북 정읍시 구량1길 188-23,전북 정읍시 구룡동 30,4610092,4518012200,2023-06-30 12:05,1,14000,자몽(에이드);라벤더 TEA(ICE),
g_g002995,2306300007,1,0,0,1,1,7446600334,이색어담,경기 부천시 석천로177번길 11,,4352260,4119010800,2023-06-30 20:57,1,45000,이색어담의 카이센동;캘리[KELLY],
g_g002995,2306290004,3,2,2,1,1,4188300034,경기전,전북 전주시 완산구 태조로 44,,3266075,4511111000,2023-06-29 13:30,1,2000,입장권,
g_g002999,2306210004,1,0,0,1,1,6860502530,시장정육점식당,충남 공주시 백미고을길 10-5,충남 공주시 금성동 177-3,4553448,4415010800,2023-06-21 12:26,1,12000,,
g_g002999,2306220001,1,0,0,1,1,3070136143,고가네칼국수,충남 공주시 웅진로 145-19,충남 공주시 중동 187-1,3251030,4415010400,2023-06-22 13:59,1,8000,,
g_g002999,2306210007,1,1,1,1,1,2022579237,아저씨커피,충남 공주시 먹자1길 1,충남 공주시 중동 147-210,4553357,4415010400,2023-06-21 13:30,3,6000,바닐라라떼(I),
g_g003001,2306230005,1,0,0,1,1,1771300348,풍년반점,충북 영동군 학산면 서산로 48,충북 영동군 학산면 서산리 817-12,3243027,4374038021,2023-06-23 12:25,1,35000,낙지짬뽕;탕수육小,
g_g003001,2306230009,1,0,0,1,1,2760401093,라운드커피,충북 옥천군 옥천읍 성왕로 1347,,3242021,4373025025,2023-06-23 15:51,1,11000,아메리카노(ICE) ,
g_g003001,2306230009,1,1,1,1,1,3284300604,향수한우소국밥,충북 옥천군 옥천읍 향수길 6,충북 옥천군 옥천읍 죽향리 239,4526438,4373025021,2023-06-23 17:46,1,18000,얼큰이;곰탕,
g_g003001,2306230006,3,2,2,1,1,,영동와인터널,충북 영동군 영동읍 영동힐링로 30,충북 영동군 영동읍 매천리 163-1,3351896,4374025027,2023-06-23 13:01,1,10000,입장권,
g_g003004,2306240005,1,0,0,1,2,3488701620,(주)씨엘비,전남 목포시 영산로75번길 14,전남 목포시 명륜동 13-4,4643535,4611011100,2023-06-24 17:39,1,12000,새우바게트;크림치즈바게트 ,
g_g003004,2306240006,1,0,0,1,2,3741502048,도리,전남 목포시 해안로249번길 33-2,,4643785,4611011700,2023-06-24 19:24,1,46000,목포소주(보해);히로시마식 수제철판 오꼬노미야끼;닭껍질교자,
g_g003004,2306240008,1,0,0,1,2,6840301604,팔팔포장마차,전남 목포시 영산로329번길 3-1,전남 목포시 용당동 1088-15,4643521,4611010100,2023-06-24 23:43,1,36000,쌩똥집;김밥;소주 ,
g_g003004,2306250001,1,0,0,1,2,4110356665,억순이순대,전남 목포시 신흥로45번길 2,전남 목포시 상동 878-4,4643431,4611015800,2023-06-25 11:46,1,19000,섞어국밥;암뽕순대국밥 ,
g_g003004,2306250002,1,0,0,1,2,3210501240,유달유업,전남 목포시 북항로 119,전남 목포시 죽교동 580-20,3281027,4611015700,2023-06-25 12:22,1,11600,아)코코낫 크림커피;유자 스파클링 ,
g_g003004,2306240005,1,0,0,2,2,8312601567,스푼스,전남 목포시 영산로75번길 13-1,전남 목포시 죽동 26-18,4643535,4611011200,2023-06-24 17:40,1,4000,구슬아이스크림 S,
g_g003019,2307090003,6,2,2,0,10,,한마음캠핑플레이스,대둔산로 206,,,,,3,10000,장작;바비큐,4471037000
g_g003026,2307050004,1,0,0,1,2,4810701041,최가네함흥냉면,충남 논산시 시민로 323-1,충남 논산시 취암동 919,3255045,4423010500,2023-07-05 17:40,1,31000,비빔냉면(보통);비빔냉면(곱배기) ,
g_g003026,2307060003,1,0,0,1,2,5380602373,레이크힐 제빵소,충남 논산시 가야곡면 탑정로 872,,3255037,4423040029,2023-07-06 10:58,1,14000,아메리카노ICE;디카페인 ,
g_g003026,2307060003,1,0,0,2,2,5380602373,레이크힐 제빵소,충남 논산시 가야곡면 탑정로 872,,3255037,4423040029,,1,3500,바사삭쿠키,
g_g003028,2306300006,1,0,0,1,2,3876900559,카페 몬당,전남 여수시 고소3길 43-8,전남 여수시 고소동 437-1,4646038,4613010500,2023-06-30 13:50,1,12500,아인슈페너;해풍쑥라떼,
g_g003028,2306300008,1,0,0,1,2,5511302001,낭만포차 23번,전남 여수시 하멜로 78,전남 여수시 종화동 458,3282078,4613010100,2023-06-30 20:11,1,68000,해물삼합(1~2인);소주;셀프 날치알 볶음,
g_g003028,2306300009,1,0,0,1,2,4170222981,모범식당,전남 여수시 중앙로 72-22,전남 여수시 중앙동 795,3282072,4613010700,2023-06-30 21:18,1,38000,,
g_g003028,2307010002,1,0,0,1,2,3581301382,오동동,전남 여수시 오동도로 61-12,전남 여수시 수정동 343-1,3282059,4613010200,2023-07-01 12:36,1,10000,갓김치김밥,
g_g003028,2307010004,2,0,0,1,2,1078657147,스토리웨이,전남 여수시 망양로 2,,3282024,4613012600,2023-07-01 14:36,1,24000,갓김치,
g_g003028,2306300004,1,1,1,1,2,1330689286,복춘식당,전남 여수시 교동남1길 5-8,전남 여수시 교동 472,4646103,4613010800,2023-06-30 13:19,1,25500,,
g_g003029,2306230003,1,0,0,0,7,,4est수목원,,,,,,1,36000,,4682025000
g_g003029,2306230004,1,0,0,0,7,,문가든,,,,,,1,17500,,4682038000
g_g003029,2306230002,3,0,0,0,7,,4est수목원,,,,,,1,14000,,4682033000
g_g003034,2307080004,1,0,0,1,2,3052990581,현대식당,대전 중구 중앙로130번길 37-10,대전 중구 대흥동 224,4295565,3014010500,2023-07-08 18:06,1,31000,,
g_g003034,2307080005,1,0,0,1,2,6970502108,커닝,대전 중구 중앙로 132,대전 중구 대흥동 203-5,3164033,3014010500,2023-07-08 18:15,1,13000,플루트커피;초당옥수수,
g_g003034,2307080003,6,1,1,0,2,,대전현대주차장,,,,,,1,7000,,3014010500
g_g003035,2307010003,1,0,0,0,1,,민속촌,69,,,,,1,42000,,2911011300
g_g003035,2307010005,1,0,0,1,1,7820702190,디셈버20,광주 동구 지호로 149,광주 동구 지산동 73-1,3159016,2911011100,2023-07-01 15:53,1,12800,우유크림;I아메리카노;딸기스무디,
g_g003035,2307020002,1,0,0,1,1,1103951067,말리화,광주 동구 제봉로82번길 13-5,광주 동구 서석동 42-15,4277186,2911011800,2023-07-02 14:01,1,37000,,
g_g003035,2307010006,2,0,0,1,1,6800702180,밤실마을,광주 북구 밤실로 163-9,광주 북구 풍향동 795,3162072,2917011100,2023-07-01 17:31,1,31000,,
g_g003035,2307010004,3,0,0,1,1,2158648366,(주)나경 리프트,광주 동구 지호로164번길 14-10,,4277230,2911011100,2023-07-01 14:17,1,34000,리프트+모노레일 탑승권 구입,
g_g003039,2306250004,1,0,0,1,5,4875600145,종로회관,전북 전주시 완산구 전동성당길 88-5,전북 전주시 완산구 전동 60-2,4598320,4511111100,2023-06-25 12:54,1,76000,음료;공기밥;모주한잔;세트메뉴;육회비빔밥,
g_g003039,2306250007,1,0,0,1,5,4731002258,고신(착한커피),전북 전주시 완산구 태조로 29,전북 전주시 완산구 교동 71-4,3266075,4511111800,2023-06-25 13:22,1,10500,파파야슬러시;청포도슬러시 ,
g_g003039,2306250003,3,0,0,1,5,4188300034,경기전,전북 전주시 완산구 태조로 44,,3266075,4511111000,2023-06-25 11:23,1,9000,입장권,
g_g003042,2306230002,1,0,0,1,4,4048506009,정읍녹두장군(순천)휴게소,전북 정읍시 북면 정신로 135-61,전북 정읍시 북면 남산리 산 19-1,3270035,4518031029,2023-06-23 13:46,1,10000,후라이드꼬치;해물맛바 ,
g_g003042,2306230005,1,0,0,1,4,2132300468,서해바다,전북 고창군 상하면 구시포해변길 14,전북 고창군 상하면 자룡리 520-39,4637093,4579035024,2023-06-23 19:32,1,88000,백합칼국수;조개구이(대);청하;소주,
g_g003042,2306240001,1,0,0,1,4,8061201318,고창애농원,전북 고창군 해리면 희어재로 125,전북 고창군 해리면 평지리 483-1,3279068,4579036022,2023-06-24 10:25,1,28000,,
g_g003042,2306240002,1,0,0,1,4,1491801425,팜카페 이슬,전북 고창군 심원면 화산연천길 127,전북 고창군 심원면 연화리 359-1,4637950,4579039027,2023-06-24 11:03,1,4500,크림브륄레,
g_g003042,2306240003,1,0,0,1,4,4040168631,효도찐빵,전북 고창군 고창읍 시장길 14,전북 고창군 고창읍 읍내리 324-78,4637515,4579025021,2023-06-24 12:17,1,5000,,
g_g003042,2306240002,1,0,0,2,4,1491801425,팜카페 이솔,전북 고창군 심원면 화산연천길 127,전북 고창군 심원면 연화리 359-1,4637950,4579039027,2023-06-24 10:46,1,25500,아메리카노(I);딸기라떼(I);플레인요거트스무디;복분자스무디,
g_g003043,2306230005,1,0,0,1,2,3040744200,대산원조마늘순대,충북 단양군 단양읍 도전5길 32,충북 단양군 단양읍 도전리 617,4544128,4380025026,2023-06-23 13:40,1,18000,순대국밥 ,
g_g003043,2306240003,1,0,0,1,2,3048126352,주식회사산,충북 단양군 가곡면 두산길 196-86,충북 단양군 가곡면 사평리 246-33,4544141,4380032021,2023-06-24 11:09,1,15000,아이스 딸기라떼 ,
g_g003043,2306240005,1,0,0,1,2,5200400953,어신여울,충북 충주시 충원대로 21,충북 충주시 단월동 66-1,2238008,4313010900,2023-06-24 15:33,1,18000,어죽국수,
g_g003043,2306230003,3,0,0,1,2,8248102515,주식회사인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-23 10:18,1,24000,2023청풍호관광모노레일 탑승권 구입,
g_g003043,2306230004,3,0,0,1,2,3048302387,제천시청,충북 제천시 청풍면 청풍호로 2048,,3239070,4315032041,2023-06-23 12:00,1,6000,제천 청풍 한벽루 입장권,
g_g003043,2306230006,3,0,0,1,2,,만천하스카이워크,충북 단양군 적성면 옷바위길 10,충북 단양군 적성면 애곡리 94,4544378,4380035026,2023-06-23 14:22,1,36000,탑승권 구입,
g_g003043,2306230009,3,0,0,1,2,6908700328,수양개빛터널(전시관),충북 단양군 적성면 수양개유적로 390,충북 단양군 적성면 애곡리 209-1,3248038,4380035026,2023-06-23 18:57,1,18000,입장권,
g_g003043,2306240006,3,0,0,1,2,,활옥동굴,충북 충주시 목벌안길 26,충북 충주시 목벌동 319,4514482,4313012300,2023-06-24 16:05,1,26000,카약보트 탑승권 구입,
g_g003043,2306230008,2,1,1,1,2,3751100647,단양마늘누룽지닭강정,충북 단양군 단양읍 도전4길 31-1,충북 단양군 단양읍 도전리 607,4544127,4380025026,2023-06-23 18:20,1,20000,흑마늘 두배,
g_g003047,2306260003,1,0,0,1,3,3058126321,포레스트 리솜,충북 제천시 백운면 금봉로 365,,3239008,4315036021,2023-06-26 16:36,1,10000,매운어묵(꼬불이),
g_g003047,2306260004,1,0,0,1,3,5062163696,수제돈가스,충북 제천시 남산로5길 13,충북 제천시 화산동 191-31,4517105,4315010900,2023-06-26 12:02,1,35000,,
g_g003047,2306270002,1,0,0,1,3,5988501876,선데이브리즈,충북 제천시 백운면 금봉로 365,,3239008,4315036021,2023-06-27 12:09,1,60500,치킨 샐러드;불고기 샌드위치;프렌치토스트,
g_g003047,2306270004,1,0,0,1,3,3058126321,포레스트리솜,충북 제천시 백운면 금봉로 365,,3239008,4315036021,2023-06-27 12:55,1,28000,블루베리바나나;옛날팥빙수,
g_g003047,2306260003,6,2,2,0,3,,해브나인스파,금봉로365,,,,,1,13750,,4315036000
g_g003047,2306260002,1,2,2,1,3,1078657147,코레일유통주식회사,서울 동대문구 왕산로 214,,3105008,1123010400,2023-06-26 08:34,1,5000,,
g_g003047,2306260003,1,3,3,0,3,,포래스트리솜,금봉로 365,,,,,1,72000,,4315036000
g_g003047,2306260003,1,4,4,1,3,7908501661,CU,충북 제천시 백운면 금봉로 365,충북 제천시 백운면 평동리 707,3239008,4315036021,2023-06-26 00:00,1,22600,아이시스8.0;판매용;태양의맛썬;매운새우깡;질러부드러운육포,
g_g003047,2306260003,6,5,5,0,3,,Oh! Rock 오락,365,,,,,3,5000,,4315036000
g_g003050,2306220004,1,0,0,1,2,2993500941,덕천식당,전북 전주시 덕진구 명륜1길 6,,4601131,4511310700,2023-06-22 12:35,1,18000,,
g_g003050,2306220005,1,0,0,1,2,4217000331,동물원커피판매점,전북 전주시 덕진구 소리로 68,,3267032,4511310500,2023-06-22 13:55,1,3000,,
g_g003050,2306220010,1,0,0,1,2,8251300689,손수,전북 전주시 완산구 중산로 20,전북 전주시 완산구 중화산동2가 624-14,3266069,4511112800,2023-06-22 22:02,1,47000,손수1차;코스2차,
g_g003050,2306230003,1,0,0,1,2,2884800015,한울밥상,전북 전주시 완산구 기린대로 104,전북 전주시 완산구 남노송동 529-21,2266001,4511112100,2023-06-23 13:32,1,47000,,
g_g003050,2306230005,1,0,0,1,2,3933901065,한올1,전북 전주시 덕진구 창포길 49-10,전북 전주시 덕진구 덕진동1가 1316-16,4601446,4511310500,2023-06-23 14:44,1,13000,팥빙수 라떼(only ice);한라봉백향과 에이드,
g_g003050,2306230006,2,0,0,1,2,7738601800,(주)영풍문고,전북 전주시 덕진구 가리내로 70,,3267002,4511310700,2023-06-23 16:36,1,4000,오첵 오프렌즈 편지지,
g_g003050,2306220005,1,0,0,2,2,4180651599,미스터빈동물원점,전북 전주시 덕진구 소리로 54,전북 전주시 덕진구 덕진동1가 73-24,3267032,4511310500,2023-06-22 14:52,1,4500,,
g_g003050,2306230002,1,1,1,1,2,1092070422,PNB,전북 전주시 완산구 어진길 42,전북 전주시 완산구 풍남동2가 39-2,4598258,4511110900,2023-06-23 10:43,1,2500,녹차초코파이 ,
g_g003050,2306230002,6,2,2,0,2,,한옥네컷,태조로 18 한옥네컷,,,,,1,4000,,4511111000
g_g003050,2306220005,3,2,2,1,2,4188300806,전주시동물원,전북 전주시 덕진구 소리로 68,,3267032,4511310500,2023-06-22 12:54,1,6000,입장권,
g_g003050,2306220002,6,3,3,1,2,4295100843,신신슈퍼,전북 전주시 완산구 동문길 100,,4598082,4511110500,2023-06-22 22:30,1,5900,컨디션;빙그레 메로나;(주)빙그레 자연에서 갓 따옴바 딸기,
g_g003050,2306220002,6,4,4,1,2,3205100473,CU,전북 전주시 완산구 동문길 71,전북 전주시 완산구 경원동2가 25-2,4598082,4511110600,2023-06-22 22:52,1,4350,허쉬초코드링크;아이시스8.0,
g_g003051,2306250002,3,0,0,0,3,,천안어린이꿈누리터,,,,,,1,12000,,4413110300
g_g003051,2306250003,1,0,0,1,3,4243100404,설빙,충남 천안시 서북구 월봉로 86,충남 천안시 서북구 쌍용동 1492,3250041,4413310700,2023-06-25 12:14,1,12900,오레오 초코몬스터,
g_g003051,2306240002,1,0,0,2,3,1208765763,(주)우아한형제들,서울 송파구 위례성대로 2,서울 송파구 방이동 44-2,2123002,1171011100,2023-06-24 20:11,1,29000,일반탕수육1개;조조짜장1개 ,
g_g003051,2306240003,1,1,1,1,3,3128541861,(주)파라다이스 도고,충남 아산시 도고면 도고온천로 176,충남 아산시 도고면 기곡리 180-1,3253013,4420040036,2023-06-24 00:00,1,37500,Diner g;Deli 01;실내외놀이기구,
g_g003053,2307020009,6,0,0,0,2,,사주타운,동문길,,,,,5,100000,,4511110600
g_g003053,2307020003,1,0,0,1,2,4020848303,대통밥1번지,전북 완주군 소양면 송광수만로 472-6,전북 완주군 소양면 대흥리 392-1,3273038,4571034025,2023-07-02 12:31,1,30000,,
g_g003053,2307020005,1,0,0,1,2,8230601587,카페라온,전북 완주군 소양면 오도길 64,,4619236,4571034025,2023-07-02 14:09,1,15500,티라미수케이크;카페라떼(H),
g_g003053,2307020008,1,0,0,1,2,6938602823,주식회사 나루봄,전북 전주시 완산구 은행로 38,전북 전주시 완산구 풍남동3가 76-23,3266057,4511111000,2023-07-02 19:11,1,39000,,
g_g003053,2307030003,1,0,0,1,2,5588500656,여산(천안)휴게소,전북 익산시 여산면 호남고속도로 191,,1000012,4514039024,2023-07-03 13:47,1,16000,김치우동;미륵산해물순두부(공기밥포함) ,
g_g003053,2307020010,3,0,0,1,2,2074500543,안마족욕카페 전망,전북 전주시 완산구 은행로 61,,3266057,4511111800,2023-07-02 21:01,1,26000,,
g_g003053,2307030001,3,0,0,1,2,4188300034,경기전,전북 전주시 완산구 태조로 44,,3266075,4511111000,2023-07-03 08:58,1,6000,입장권,
g_g003053,2307030002,3,0,0,1,2,4068201557,대한불교태고종마이산탑사,전북 진안군 마령면 마이산남로 367,,3274013,4572037022,2023-07-03 12:02,1,6000,입장권 ,
g_g003053,2307030003,1,0,0,2,2,5588500656,(주)한남여산휴게소,전북 익산시 여산면 호남고속도로 191,,1000012,4514039024,2023-07-03 14:05,1,10300,R)아이스카페라떼;R)아이스바닐라라떼,
g_g003053,2307020004,3,1,1,1,2,4022044099,아원,전북 완주군 소양면 송광수만로 516-7,,3273038,4571034025,2023-07-02 00:00,1,20000,입장권,
g_g003053,2307020004,1,2,2,1,2,4022044099,아원,전북 완주군 소양면 송광수만로 516-7,전북 완주군 소양면 대흥리 356,3273038,4571034025,2023-07-02 12:59,1,4000,음료[IC];음료[IM],
g_g003058,2307020007,1,0,0,1,1,,푸라닭,,,,,2023-07-02 23:17,1,18900,고추마요 치킨,
g_g003058,2307030002,1,0,0,1,1,1078657147,스토리웨이,대전 동구 대전로 822,대전 동구 정동 15-1,3010002,3011011900,2023-07-03 12:54,1,4900,키위스무디,
g_g003059,2306250003,1,0,0,1,2,3040874297,금성가든,충북 제천시 금성면 청풍호로 1539,,3239070,4315031022,2023-06-25 09:40,1,53000,,
g_g003059,2306250013,1,0,0,1,2,3040884742,청풍황금떡갈비,충북 제천시 청풍면 청풍호로 1682,충북 제천시 청풍면 북진리 317,3239070,4315032044,2023-06-25 17:48,1,54000,떡갈비;소주,
g_g003059,2306250009,2,0,0,1,2,3492001601,빵을쇼핑하다빵명장,충북 제천시 청풍면 청풍호로 2095,,3239070,4315032041,2023-06-25 15:42,1,12500,빵,
g_g003059,2306250010,2,0,0,1,2,3040182217,청풍할인마트,충북 제천시 청풍면 청풍호로 2156,충북 제천시 청풍면 물태리 133-51,3239070,4315032041,2023-06-25 15:52,1,19000,원약주;아사히캔;믹스아이스뱅;일반식품,
